t,1,2,3,4,time,x,y,delta_x,delta_y
65.68,325.793814520193,330.535459278534,98.4974332186676,101,65.68,-8.61850039060065,-24.2797813044,0.000623426447671,-0.002638772329501
65.69,326.283520030967,330.81230000619,98.5536933902727,101,65.69,-8.61787696415298,-24.2824200767294,0.000623426447669,-0.002638772329401
65.7,326.773225541743,331.089140733847,98.6099535618778,101,65.7,-8.61725353770531,-24.2850588490589,0.000623426447671,-0.002638772329497
65.71,327.75955834477,329.376641564219,99.2112795331957,101,65.71,-8.61663011125764,-24.2876976213883,0.000623426447669,-0.002638772329401
65.72,328.802682837721,327.436651927667,99.8749363678566,101,65.72,-8.61600668480997,-24.2903363937178,0.000623426447671,-0.002638772329501
65.73,329.845807330673,325.496662291113,100.538593202518,101,65.73,-8.61538325836231,-24.2929751660472,0.000623426447659,-0.002638772329398
65.74,330.888931823624,323.556672654561,101.202250037179,101,65.74,-8.60528768748503,-24.2952238515943,0.010095570877281,-0.002248685547102
65.75,331.932056316577,321.616683018006,101.865906871841,101,65.75,-8.59231465943419,-24.2973540362023,0.012973028050839,-0.002130184607999
65.76,330.497220824271,315.541532024994,102.191660332585,101,65.76,-8.57934163138336,-24.2994842208104,0.012973028050832,-0.002130184608099
65.77,327.354484725097,306.616276658953,102.284518435529,101,65.77,-8.56636860333254,-24.3016144054184,0.012973028050819,-0.002130184607999
65.78,324.211748625919,297.691021292899,102.377376538473,101,65.78,-8.5533955752817,-24.3037445900264,0.012973028050841,-0.002130184608003
65.79,321.069012526741,288.765765926845,102.470234641418,101,65.79,-8.54042254723087,-24.3058747746344,0.01297302805083,-0.002130184607999
65.8,317.926276427568,279.840510560803,102.563092744362,101,65.8,-8.52744951918005,-24.3080049592424,0.012973028050819,-0.002130184607999
65.81,315.43515060707,269.559541242879,102.94566482272,101,65.81,-8.51447649112922,-24.3101351438504,0.012973028050832,-0.002130184607999
65.82,314.599704411602,255.833831961633,104.064372505248,101,65.82,-8.46382947003104,-24.31527273076,0.050647021098179,-0.005137586909601
65.83,313.764258216136,242.108122680407,105.183080187774,101,65.83,-8.36221175245741,-24.3244791560777,0.10161771757363,-0.0092064253177
65.84,312.928812020668,228.382413399162,106.301787870301,101,65.84,-8.26059403488364,-24.3336855813954,0.10161771757377,-0.0092064253177
65.85,312.093365825201,214.656704117936,107.420495552827,101,65.85,-8.15897631731001,-24.342892006713,0.10161771757363,-0.009206425317601
65.86,311.257919629734,200.93099483669,108.539203235355,101,65.86,-8.05735859973624,-24.3520984320307,0.10161771757377,-0.0092064253177
65.87,302.673249989271,192.073693966291,108.369502498336,101,65.87,-7.95574088216247,-24.3613048573484,0.10161771757377,-0.0092064253177
65.88,293.887226411205,183.342892636201,108.166324070246,101,65.88,-7.85412316458885,-24.370511282666,0.10161771757362,-0.009206425317601
65.89,285.101202833127,174.612091306099,107.963145642156,101,65.89,-7.75250544701507,-24.3797177079837,0.10161771757378,-0.0092064253177
65.9,276.315179255048,165.881289975997,107.759967214066,101,65.9,-7.64625092794617,-24.3906009423331,0.1062545190689,-0.0108832343494
65.91,267.529155676982,157.150488645907,107.556788785976,101,65.91,-7.48876813211848,-24.4200098861048,0.15748279582769,-0.029408943771699
65.92,261.732984071057,153.696385090023,107.261102210043,101,65.92,-7.33128533629056,-24.4494188298765,0.15748279582792,-0.029408943771699
65.93,257.455459241099,152.922494513645,106.918427622069,101,65.93,-7.17380254046264,-24.4788277736483,0.15748279582792,-0.029408943771802
65.94,253.177934411148,152.148603937268,106.575753034094,101,65.94,-7.01631974463495,-24.50823671742,0.15748279582769,-0.029408943771699
65.95,248.90040958119,151.37471336089,106.233078446119,101,65.95,-6.85883694880703,-24.5376456611917,0.157482795827921,-0.029408943771699
65.96,244.622884751233,150.600822784511,105.890403858144,101,65.96,-6.70135415297911,-24.5670546049635,0.15748279582792,-0.029408943771799
65.97,241.396312426707,149.912216515202,105.639580199047,101,65.97,-6.54387135715142,-24.5964635487352,0.15748279582769,-0.029408943771703
65.98,240.079785200589,149.378609517359,105.55569026491,101,65.98,-6.3863885613235,-24.6258724925069,0.15748279582792,-0.029408943771699
65.99,238.763257974473,148.845002519517,105.471800330774,101,65.99,-6.33955800383601,-24.6325509566051,0.04683055748749,-0.006678464098201
66,237.446730748355,148.311395521674,105.387910396637,101,66,-6.33120221385759,-24.631325830736,0.00835578997842,0.001225125869102
66.01,236.130203522237,147.77778852383,105.3040204625,101,66.01,-6.32284642387916,-24.6301007048669,0.008355789978429,0.001225125869098
66.02,234.82208527002,147.231607746833,105.220645532214,101,66.02,-6.31449063390075,-24.6288755789978,0.008355789978411,0.001225125869102
66.03,233.681193969485,146.435375681264,105.147512341904,101,66.03,-6.30613484392232,-24.6276504531287,0.00835578997843,0.001225125869098
66.04,232.540302668949,145.639143615696,105.074379151594,101,66.04,-6.2977790539439,-24.6264253272596,0.008355789978419,0.001225125869102
66.05,231.399411368415,144.842911550128,105.001245961284,101,66.05,-6.28942326396548,-24.6252002013906,0.00835578997842,0.001225125868999
66.06,230.25852006788,144.046679484559,104.928112770974,101,66.06,-6.28106747398705,-24.6239750755215,0.00835578997843,0.001225125869102
66.07,229.117628767344,143.250447418991,104.854979580664,101,66.07,-6.2732212021098,-24.6257108702949,0.007846271877249,-0.001735794773399
66.08,227.693918347676,142.933333594811,104.829258590609,101,66.08,-6.26613920738433,-24.6318880460321,0.00708199472547,-0.0061771757372
66.09,226.170557933512,142.785034843186,104.82024306767,101,66.09,-6.25905721265884,-24.6380652217694,0.00708199472549,-0.006177175737299
66.1,224.647197519349,142.636736091561,104.811227544731,101,66.1,-6.25197521793336,-24.6442423975066,0.00708199472548,-0.0061771757372
66.11,223.123837105185,142.488437339936,104.802212021792,101,66.11,-6.24489322320787,-24.6504195732438,0.00708199472549,-0.0061771757372
66.12,221.600476691021,142.340138588311,104.793196498853,101,66.12,-6.23781122848238,-24.6565967489811,0.00708199472549,-0.006177175737303
66.13,220.608209199943,142.172561826231,104.77907350765,101,66.13,-6.2307292337569,-24.6627739247183,0.00708199472548,-0.0061771757372
66.14,220.311163912754,141.979749365588,104.758264633074,101,66.14,-6.22364723903141,-24.6689511004555,0.00708199472549,-0.0061771757372
66.15,220.014118625565,141.786936904945,104.737455758498,101,66.15,-6.21692770027575,-24.6748937741278,0.00671953875566,-0.005942673672298
66.16,219.717073338377,141.594124444303,104.716646883923,101,66.16,-6.2160949464093,-24.677027810814,0.00083275386645,-0.002134036686201
66.17,219.420028051188,141.40131198366,104.695838009347,101,66.17,-6.21526219254286,-24.6791618475003,0.00083275386644,-0.0021340366863
66.18,219.162838642546,141.201993863172,104.67481039762,101,66.18,-6.21442943867642,-24.6812958841865,0.00083275386644,-0.002134036686201
66.19,219.179398412485,140.957991768734,104.652280394835,101,66.19,-6.21359668480998,-24.6834299208728,0.000832753866439,-0.0021340366863
66.2,219.195958182425,140.713989674295,104.629750392049,101,66.2,-6.21276393094353,-24.685563957559,0.00083275386645,-0.002134036686201
66.21,219.212517952364,140.469987579857,104.607220389263,101,66.21,-6.21193117707709,-24.6876979942453,0.00083275386644,-0.0021340366863
66.22,219.229077722303,140.225985485419,104.584690386477,101,66.22,-6.21109842321065,-24.6898320309315,0.000832753866439,-0.002134036686197
66.23,219.245637492242,139.98198339098,104.562160383691,101,66.23,-6.2102656693442,-24.6919660676178,0.00083275386645,-0.0021340366863
66.24,218.616125397466,139.86883317687,104.562820157221,101,66.24,-6.20983154003836,-24.6933237868617,0.00043412930584,-0.001357719243902
66.25,217.844727210511,139.784419799895,104.568572718286,101,66.25,-6.20955474790218,-24.6943750935028,0.00027679213618,-0.001051306641099
66.26,217.073329023557,139.70000642292,104.574325279351,101,66.26,-6.209277955766,-24.6954264001438,0.00027679213618,-0.001051306640999
66.27,216.301930836603,139.615593045945,104.580077840417,101,66.27,-6.20900116362983,-24.6964777067849,0.000276792136169,-0.001051306641102
66.28,215.530532649649,139.53117966897,104.585830401482,101,66.28,-6.20872437149365,-24.697529013426,0.00027679213618,-0.001051306641099
66.29,215.090107695802,139.479487933607,104.58115358583,101,66.29,-6.20844757935747,-24.6985803200671,0.00027679213618,-0.001051306641102
66.3,214.963910053021,139.458862255641,104.566575078216,101,66.3,-6.20817078722129,-24.6996316267082,0.00027679213618,-0.001051306641099
66.31,214.837712410239,139.438236577676,104.551996570602,101,66.31,-6.20789399508511,-24.7006829333493,0.00027679213618,-0.001051306641099
66.32,214.711514767457,139.417610899711,104.537418062988,101,66.32,-6.20808602037881,-24.6964095276912,-0.000192025293701,0.0042734056581
66.33,214.585317124675,139.396985221746,104.522839555374,101,66.33,-6.20905940805562,-24.6832616015344,-0.00097338767681,0.013147926156798
66.34,214.50422083574,139.369147366623,104.507785594687,101,66.34,-6.21003279573244,-24.6701136753776,-0.00097338767682,0.013147926156801
66.35,214.594886547889,139.313842975017,104.490920939551,101,66.35,-6.21100618340925,-24.6569657492208,-0.00097338767681,0.013147926156801
66.36,214.685552260038,139.258538583412,104.474056284414,101,66.36,-6.21197957108607,-24.643817823064,-0.000973387676821,0.013147926156798
66.37,214.776217972186,139.203234191806,104.457191629277,101,66.37,-6.21295295876289,-24.6306698969072,-0.00097338767682,0.013147926156801
66.38,214.866883684335,139.1479298002,104.440326974141,101,66.38,-6.2139263464397,-24.6175219707504,-0.00097338767681,0.013147926156801
66.39,214.957549396483,139.092625408594,104.423462319004,101,66.39,-6.21489973411652,-24.6043740445936,-0.000973387676821,0.013147926156798
66.4,214.837160150142,139.03970623529,104.433456910061,101,66.4,-6.21583728893418,-24.591654342405,-0.00093755481766,0.012719702188601
66.41,214.692803224713,138.987057930517,104.446501672495,101,66.41,-6.2157248323942,-24.5914829001319,0.000112456539981,0.0001714422731
66.42,214.548446299284,138.934409625745,104.459546434929,101,66.42,-6.21561237585421,-24.5913114578588,0.000112456539989,0.0001714422731
66.43,214.404089373855,138.881761320973,104.472591197363,101,66.43,-6.21549991931423,-24.5911400155857,0.00011245653998,0.0001714422731
66.44,214.259732448426,138.8291130162,104.485635959797,101,66.44,-6.21538746277425,-24.5909685733125,0.000112456539981,0.000171442273199
66.45,214.131195876401,138.764677348727,104.479454500335,101,66.45,-6.21527500623427,-24.5907971310394,0.00011245653998,0.0001714422731
66.46,214.013501579689,138.692163364143,104.460096597482,101,66.46,-6.21516254969428,-24.5906256887663,0.00011245653999,0.000171442273103
66.47,213.895807282977,138.619649379558,104.440738694629,101,66.47,-6.2150500931543,-24.5904542464932,0.00011245653998,0.0001714422731
66.48,213.778112986265,138.547135394973,104.421380791776,101,66.48,-6.21493763661431,-24.5902828042201,0.00011245653999,0.0001714422731
66.49,213.660418689554,138.474621410388,104.402022888923,101,66.49,-6.21483016662671,-24.5909724358667,0.0001074699876,-0.000689631646601
66.5,213.601505937092,138.407499873412,104.38527670315,101,66.5,-6.21472491608727,-24.5920453200671,0.000105250539439,-0.001072884200401
66.51,213.69084963515,138.353978951258,104.375117685321,101,66.51,-6.21461966554783,-24.5931182042676,0.00010525053944,-0.0010728842005
66.52,213.780193333209,138.300458029105,104.364958667493,101,66.52,-6.21451441500839,-24.594191088468,0.00010525053944,-0.001072884200401
66.53,213.869537031267,138.246937106951,104.354799649665,101,66.53,-6.21440916446895,-24.5952639726684,0.000105250539439,-0.001072884200397
66.54,213.958880729326,138.193416184798,104.344640631837,101,66.54,-6.21430391392951,-24.5963368568689,0.00010525053944,-0.0010728842005
66.55,214.048224427384,138.139895262645,104.334481614008,101,66.55,-6.21419866339008,-24.5974097410693,0.00010525053943,-0.001072884200401
66.56,213.969495850853,138.192005042596,104.342359542248,101,66.56,-6.21409341285064,-24.5984826252697,0.00010525053944,-0.001072884200401
66.57,213.886449966869,138.246828180348,104.350700789271,101,66.57,-6.21373617238072,-24.6039819060177,0.00035724046992,-0.005499280748001
66.58,213.803404082885,138.301651318101,104.359042036294,101,66.58,-6.21291095061136,-24.617701637497,0.00082522176936,-0.013719731479299
66.59,213.7203581989,138.356474455853,104.367383283317,101,66.59,-6.212085728842,-24.6314213689763,0.00082522176936,-0.013719731479302
66.6,213.637312314916,138.411297593606,104.37572453034,101,66.6,-6.21126050707265,-24.6451411004555,0.00082522176935,-0.013719731479199
66.61,213.579497652879,138.359001010183,104.367418745524,101,66.61,-6.21043528530328,-24.6588608319348,0.00082522176937,-0.013719731479299
66.62,213.534221770079,138.253470757041,104.350840136758,101,66.62,-6.20961006353392,-24.6725805634141,0.00082522176936,-0.013719731479302
66.63,213.488945887279,138.147940503899,104.334261527992,101,66.63,-6.20878484176457,-24.6863002948933,0.00082522176935,-0.013719731479199
66.64,213.44367000448,138.042410250757,104.317682919226,101,66.64,-6.2079596199952,-24.7000200263726,0.00082522176937,-0.013719731479299
66.65,213.39839412168,137.936879997615,104.301104310461,101,66.65,-6.20714782220357,-24.7135089977221,0.00081179779163,-0.013488971349503
66.66,213.277925271176,137.840664438643,104.287925657544,101,66.66,-6.20800059765016,-24.6983837129841,-0.00085277544659,0.015125284738002
66.67,213.022921196696,137.761114726286,104.280830204103,101,66.67,-6.20885337309675,-24.683258428246,-0.000852775446591,0.015125284738101
66.68,212.767917122217,137.681565013929,104.273734750662,101,66.68,-6.20970614854334,-24.668133143508,-0.00085277544659,0.015125284737998
66.69,212.512913047738,137.602015301573,104.26663929722,101,66.69,-6.21055892398993,-24.6530078587699,-0.00085277544659,0.015125284738101
66.7,212.257908973259,137.522465589216,104.259543843779,101,66.7,-6.21141169943652,-24.6378825740319,-0.000852775446591,0.015125284738002
66.71,212.006382739572,137.442823769911,104.253521327201,101,66.71,-6.21226447488311,-24.6227572892938,-0.00085277544659,0.015125284738097
66.72,211.818207526806,137.361504165592,104.267043019137,101,66.72,-6.2131172503297,-24.6076320045558,-0.00085277544659,0.015125284738002
66.73,211.63003231404,137.280184561272,104.280564711074,101,66.73,-6.21397002577629,-24.5925067198177,-0.000852775446591,0.015125284738101
66.74,211.441857101274,137.198864956953,104.294086403011,101,66.74,-6.21360594977224,-24.5957479321506,0.00036407600405,-0.003241212332902
66.75,211.253681888509,137.117545352633,104.307608094947,101,66.75,-6.21263436022536,-24.60815862503,0.00097158954688,-0.012410692879399
66.76,211.065506675743,137.036225748314,104.321129786884,101,66.76,-6.21166277067849,-24.6205693179094,0.00097158954687,-0.012410692879399
66.77,210.892306708113,136.83720073732,104.305746471816,101,66.77,-6.21069118113162,-24.6329800107888,0.000971589546871,-0.012410692879399
66.78,210.72419662339,136.598169253508,104.280538736532,101,66.78,-6.20971959158475,-24.6453907036682,0.00097158954687,-0.012410692879399
66.79,210.556086538667,136.359137769696,104.255331001247,101,66.79,-6.20874800203788,-24.6578013965476,0.00097158954687,-0.012410692879403
66.8,210.387976453945,136.120106285884,104.230123265962,101,66.8,-6.20777641249101,-24.670212089427,0.00097158954687,-0.012410692879399
66.81,210.219866369222,135.881074802072,104.204915530677,101,66.81,-6.20680482294414,-24.6826227823064,0.00097158954687,-0.012410692879399
66.82,209.996286178797,135.76648373955,104.193135405246,101,66.82,-6.20639171757372,-24.687590655718,0.000413105370421,-0.004967873411601
66.83,209.701464090237,135.811715192329,104.198600756479,101,66.83,-6.20713854087749,-24.6771003656198,-0.00074682330377,0.010490290098201
